snapshot,ticker,revid
2022-12-31,CDW,1130173030
2022-12-31,CE,1130173030
2022-12-31,CNC,1130173030
2022-12-31,CNP,1130173030
2022-12-31,CDAY,1130173030
2022-12-31,CF,1130173030
2022-12-31,CRL,1130173030
2022-12-31,SCHW,1130173030
2022-12-31,CHTR,1130173030
2022-12-31,CVX,1130173030
2022-12-31,CMG,1130173030
2022-12-31,CB,1130173030
2022-12-31,CHD,1130173030
2022-12-31,CI,1130173030
2022-12-31,CINF,1130173030
2022-12-31,CTAS,1130173030
2022-12-31,CSCO,1130173030
2022-12-31,C,1130173030
2022-12-31,CFG,1130173030
2022-12-31,CLX,1130173030
2022-12-31,CME,1130173030
2022-12-31,CMS,1130173030
2022-12-31,KO,1130173030
2022-12-31,CTSH,1130173030
2022-12-31,CL,1130173030
2022-12-31,CMCSA,1130173030
2022-12-31,CMA,1130173030
2022-12-31,CAG,1130173030
2022-12-31,COP,1130173030
2022-12-31,ED,1130173030
2022-12-31,STZ,1130173030
2022-12-31,CEG,1130173030
2022-12-31,COO,1130173030
2022-12-31,CPRT,1130173030
2022-12-31,GLW,1130173030
2022-12-31,CTVA,1130173030
2022-12-31,CSGP,1130173030
2022-12-31,COST,1130173030
2022-12-31,CTRA,1130173030
2022-12-31,CCI,1130173030
2022-12-31,CSX,1130173030
2022-12-31,CMI,1130173030
2022-12-31,CVS,1130173030
2022-12-31,DHI,1130173030
2022-12-31,DHR,1130173030
2022-12-31,DRI,1130173030
2022-12-31,DVA,1130173030
2022-12-31,DE,1130173030
2022-12-31,DAL,1130173030
2022-12-31,XRAY,1130173030
2022-12-31,DVN,1130173030
2022-12-31,DXCM,1130173030
2022-12-31,FANG,1130173030
2022-12-31,DLR,1130173030
2022-12-31,DFS,1130173030
2022-12-31,DISH,1130173030
2022-12-31,DIS,1130173030
2022-12-31,DG,1130173030
2022-12-31,DLTR,1130173030
2022-12-31,D,1130173030
2022-12-31,DPZ,1130173030
2022-12-31,DOV,1130173030
2022-12-31,DOW,1130173030
2022-12-31,DTE,1130173030
2022-12-31,DUK,1130173030
2022-12-31,DD,1130173030
2022-12-31,DXC,1130173030
2022-12-31,EMN,1130173030
2022-12-31,ETN,1130173030
2022-12-31,EBAY,1130173030
2022-12-31,ECL,1130173030
2022-12-31,EIX,1130173030
2022-12-31,EW,1130173030
2022-12-31,EA,1130173030
2022-12-31,ELV,1130173030
2022-12-31,LLY,1130173030
2022-12-31,EMR,1130173030
2022-12-31,ENPH,1130173030
2022-12-31,ETR,1130173030
2022-12-31,EOG,1130173030
2022-12-31,EPAM,1130173030
2022-12-31,EQT,1130173030
2022-12-31,EFX,1130173030
2022-12-31,EQIX,1130173030
2022-12-31,EQR,1130173030
2022-12-31,ESS,1130173030
2022-12-31,EL,1130173030
2022-12-31,ETSY,1130173030
2022-12-31,RE,1130173030
2022-12-31,EVRG,1130173030
2022-12-31,ES,1130173030
2022-12-31,EXC,1130173030
2022-12-31,EXPE,1130173030
2022-12-31,EXPD,1130173030
2022-12-31,EXR,1130173030
2022-12-31,XOM,1130173030
2022-12-31,FFIV,1130173030
2022-12-31,FDS,1130173030
2022-12-31,FAST,1130173030
2022-12-31,FRT,1130173030
2022-12-31,FDX,1130173030
2022-12-31,FITB,1130173030
2022-12-31,FRC,1130173030
2022-12-31,FSLR,1130173030
2022-12-31,FE,1130173030
2022-12-31,FIS,1130173030
2022-12-31,FISV,1130173030
2022-12-31,FLT,1130173030
2022-12-31,FMC,1130173030
2022-12-31,F,1130173030
2022-12-31,FTNT,1130173030
2022-12-31,FTV,1130173030
2022-12-31,FOXA,1130173030
2022-12-31,FOX,1130173030
2022-12-31,BEN,1130173030
2022-12-31,FCX,1130173030
2022-12-31,GRMN,1130173030
2022-12-31,IT,1130173030
2022-12-31,GEN,1130173030
2022-12-31,GNRC,1130173030
2022-12-31,GD,1130173030
2022-12-31,GE,1130173030
2022-12-31,GIS,1130173030
2022-12-31,GM,1130173030
2022-12-31,GPC,1130173030
2022-12-31,GILD,1130173030
2022-12-31,GL,1130173030
2022-12-31,GPN,1130173030
2022-12-31,GS,1130173030
2022-12-31,HAL,1130173030
2022-12-31,HIG,1130173030
2022-12-31,HAS,1130173030
2022-12-31,HCA,1130173030
2022-12-31,PEAK,1130173030
2022-12-31,HSIC,1130173030
2022-12-31,HSY,1130173030
2022-12-31,HES,1130173030
2022-12-31,HPE,1130173030
2022-12-31,HLT,1130173030
2022-12-31,HOLX,1130173030
2022-12-31,HD,1130173030
2022-12-31,HON,1130173030
2022-12-31,HRL,1130173030
2022-12-31,HST,1130173030
2022-12-31,HWM,1130173030
2022-12-31,HPQ,1130173030
2022-12-31,HUM,1130173030
2022-12-31,HBAN,1130173030
2022-12-31,HII,1130173030
2022-12-31,IBM,1130173030
2022-12-31,IEX,1130173030
2022-12-31,IDXX,1130173030
2022-12-31,ITW,1130173030
2022-12-31,ILMN,1130173030
2022-12-31,INCY,1130173030
2022-12-31,IR,1130173030
2022-12-31,INTC,1130173030
2022-12-31,ICE,1130173030
2022-12-31,IP,1130173030
2022-12-31,IPG,1130173030
2022-12-31,IFF,1130173030
2022-12-31,INTU,1130173030
2022-12-31,ISRG,1130173030
2022-12-31,IVZ,1130173030
2022-12-31,INVH,1130173030
2022-12-31,IQV,1130173030
2022-12-31,IRM,1130173030
2022-12-31,JBHT,1130173030
2022-12-31,JKHY,1130173030
2022-12-31,J,1130173030
2022-12-31,JNJ,1130173030
2022-12-31,JCI,1130173030
2022-12-31,JPM,1130173030
2022-12-31,JNPR,1130173030
2022-12-31,K,1130173030
2022-12-31,KDP,1130173030
2022-12-31,KEY,1130173030
2022-12-31,KEYS,1130173030
2022-12-31,KMB,1130173030
2022-12-31,KIM,1130173030
2022-12-31,KMI,1130173030
2022-12-31,KLAC,1130173030
2022-12-31,KHC,1130173030
2022-12-31,KR,1130173030
2022-12-31,LHX,1130173030
2022-12-31,LH,1130173030
2022-12-31,LRCX,1130173030
2022-12-31,LW,1130173030
2022-12-31,LVS,1130173030
2022-12-31,LDOS,1130173030
2022-12-31,LEN,1130173030
2022-12-31,LNC,1130173030
2022-12-31,LIN,1130173030
2022-12-31,LYV,1130173030
2022-12-31,LKQ,1130173030
2022-12-31,LMT,1130173030
2022-12-31,L,1130173030
2022-12-31,LOW,1130173030
2022-12-31,LUMN,1130173030
2022-12-31,LYB,1130173030
2022-12-31,MTB,1130173030
2022-12-31,MRO,1130173030
2022-12-31,MPC,1130173030
2022-12-31,MKTX,1130173030
2022-12-31,MAR,1130173030
2022-12-31,MMC,1130173030
2022-12-31,MLM,1130173030
2022-12-31,MAS,1130173030
2022-12-31,MA,1130173030
2022-12-31,MTCH,1130173030
2022-12-31,MKC,1130173030
2022-12-31,MCD,1130173030
2022-12-31,MCK,1130173030
2022-12-31,MDT,1130173030
2022-12-31,MRK,1130173030
2022-12-31,META,1130173030
2022-12-31,MET,1130173030
2022-12-31,MTD,1130173030
2022-12-31,MGM,1130173030
2022-12-31,MCHP,1130173030
2022-12-31,MU,1130173030
2022-12-31,MSFT,1130173030
2022-12-31,MAA,1130173030
2022-12-31,MRNA,1130173030
2022-12-31,MHK,1130173030
2022-12-31,MOH,1130173030
2022-12-31,TAP,1130173030
2022-12-31,MDLZ,1130173030
2022-12-31,MPWR,1130173030
2022-12-31,MNST,1130173030
2022-12-31,MCO,1130173030
2022-12-31,MS,1130173030
2022-12-31,MOS,1130173030
2022-12-31,MSI,1130173030
2022-12-31,MSCI,1130173030
2022-12-31,NDAQ,1130173030
2022-12-31,NTAP,1130173030
2022-12-31,NFLX,1130173030
2022-12-31,NWL,1130173030
2022-12-31,NEM,1130173030
2022-12-31,NWSA,1130173030
2022-12-31,NWS,1130173030
2022-12-31,NEE,1130173030
2022-12-31,NKE,1130173030
2022-12-31,NI,1130173030
2022-12-31,NDSN,1130173030
2022-12-31,NSC,1130173030
2022-12-31,NTRS,1130173030
2022-12-31,NOC,1130173030
2022-12-31,NCLH,1130173030
2022-12-31,NRG,1130173030
2022-12-31,NUE,1130173030
2022-12-31,NVDA,1130173030
2022-12-31,NVR,1130173030
2022-12-31,NXPI,1130173030
2022-12-31,ORLY,1130173030
2022-12-31,OXY,1130173030
2022-12-31,ODFL,1130173030
2022-12-31,OMC,1130173030
2022-12-31,ON,1130173030
2022-12-31,OKE,1130173030
2022-12-31,ORCL,1130173030
2022-12-31,OGN,1130173030
2022-12-31,OTIS,1130173030
2022-12-31,PCAR,1130173030
2022-12-31,PKG,1130173030
2022-12-31,PARA,1130173030
2022-12-31,PH,1130173030
2022-12-31,PAYX,1130173030
2022-12-31,PAYC,1130173030
2022-12-31,PYPL,1130173030
2022-12-31,PNR,1130173030
2022-12-31,PEP,1130173030
2022-12-31,PKI,1130173030
2022-12-31,PFE,1130173030
2022-12-31,PCG,1130173030
2022-12-31,PM,1130173030
2022-12-31,PSX,1130173030
2022-12-31,PNW,1130173030
2022-12-31,PXD,1130173030
2022-12-31,PNC,1130173030
2022-12-31,POOL,1130173030
2022-12-31,PPG,1130173030
2022-12-31,PPL,1130173030
2022-12-31,PFG,1130173030
2022-12-31,PG,1130173030
2022-12-31,PGR,1130173030
2022-12-31,PLD,1130173030
2022-12-31,PRU,1130173030
2022-12-31,PEG,1130173030
2022-12-31,PTC,1130173030
2022-12-31,PSA,1130173030
2022-12-31,PHM,1130173030
2022-12-31,QRVO,1130173030
2022-12-31,PWR,1130173030
2022-12-31,QCOM,1130173030
2022-12-31,DGX,1130173030
2022-12-31,RL,1130173030
2022-12-31,RJF,1130173030
2022-12-31,RTX,1130173030
2022-12-31,O,1130173030
2022-12-31,REG,1130173030
2022-12-31,REGN,1130173030
2022-12-31,RF,1130173030
2022-12-31,RSG,1130173030
2022-12-31,RMD,1130173030
2022-12-31,RHI,1130173030
2022-12-31,ROK,1130173030
2022-12-31,ROL,1130173030
2022-12-31,ROP,1130173030
2022-12-31,ROST,1130173030
2022-12-31,RCL,1130173030
2022-12-31,SPGI,1130173030
2022-12-31,CRM,1130173030
2022-12-31,SBAC,1130173030
2022-12-31,SLB,1130173030
2022-12-31,STX,1130173030
2022-12-31,SEE,1130173030
2022-12-31,SRE,1130173030
2022-12-31,NOW,1130173030
2022-12-31,SHW,1130173030
2022-12-31,SBNY,1130173030
2022-12-31,SPG,1130173030
2022-12-31,SWKS,1130173030
2022-12-31,SJM,1130173030
2022-12-31,SNA,1130173030
2022-12-31,SEDG,1130173030
2022-12-31,SO,1130173030
2022-12-31,LUV,1130173030
2022-12-31,SWK,1130173030
2022-12-31,SBUX,1130173030
2022-12-31,STT,1130173030
2022-12-31,STLD,1130173030
2022-12-31,STE,1130173030
2022-12-31,SYK,1130173030
2022-12-31,SIVB,1130173030
2022-12-31,SYF,1130173030
2022-12-31,SNPS,1130173030
2022-12-31,SYY,1130173030
2022-12-31,TMUS,1130173030
2022-12-31,TROW,1130173030
2022-12-31,TTWO,1130173030
2022-12-31,TPR,1130173030
2022-12-31,TRGP,1130173030
2022-12-31,TGT,1130173030
2022-12-31,TEL,1130173030
2022-12-31,TDY,1130173030
2022-12-31,TFX,1130173030
2022-12-31,TER,1130173030
2022-12-31,TSLA,1130173030
2022-12-31,TXN,1130173030
2022-12-31,TXT,1130173030
2022-12-31,TMO,1130173030
2022-12-31,TJX,1130173030
2022-12-31,TSCO,1130173030
2022-12-31,TT,1130173030
2022-12-31,TDG,1130173030
2022-12-31,TRV,1130173030
2022-12-31,TRMB,1130173030
2022-12-31,TFC,1130173030
2022-12-31,TYL,1130173030
2022-12-31,TSN,1130173030
2022-12-31,USB,1130173030
2022-12-31,UDR,1130173030
2022-12-31,ULTA,1130173030
2022-12-31,UNP,1130173030
2022-12-31,UAL,1130173030
2022-12-31,UPS,1130173030
2022-12-31,URI,1130173030
2022-12-31,UNH,1130173030
2022-12-31,UHS,1130173030
2022-12-31,VLO,1130173030
2022-12-31,VTR,1130173030
2022-12-31,VRSN,1130173030
2022-12-31,VRSK,1130173030
2022-12-31,VZ,1130173030
2022-12-31,VRTX,1130173030
2022-12-31,VFC,1130173030
2022-12-31,VTRS,1130173030
2022-12-31,VICI,1130173030
2022-12-31,V,1130173030
2022-12-31,VNO,1130173030
2022-12-31,VMC,1130173030
2022-12-31,WAB,1130173030
2022-12-31,WBA,1130173030
2022-12-31,WMT,1130173030
2022-12-31,WBD,1130173030
2022-12-31,WM,1130173030
2022-12-31,WAT,1130173030
2022-12-31,WEC,1130173030
2022-12-31,WFC,1130173030
2022-12-31,WELL,1130173030
2022-12-31,WST,1130173030
2022-12-31,WDC,1130173030
2022-12-31,WRK,1130173030
2022-12-31,WY,1130173030
2022-12-31,WHR,1130173030
2022-12-31,WMB,1130173030
2022-12-31,WTW,1130173030
2022-12-31,GWW,1130173030
2022-12-31,WYNN,1130173030
2022-12-31,XEL,1130173030
2022-12-31,XYL,1130173030
2022-12-31,YUM,1130173030
2022-12-31,ZBRA,1130173030
2022-12-31,ZBH,1130173030
2022-12-31,ZION,1130173030
2022-12-31,ZTS,1130173030
2023-03-31,MMM,1146429089
2023-03-31,AOS,1146429089
2023-03-31,ABT,1146429089
2023-03-31,ABBV,1146429089
2023-03-31,ACN,1146429089
2023-03-31,ATVI,1146429089
2023-03-31,ADM,1146429089
2023-03-31,ADBE,1146429089
2023-03-31,ADP,1146429089
2023-03-31,AAP,1146429089
2023-03-31,AES,1146429089
2023-03-31,AFL,1146429089
2023-03-31,A,1146429089
2023-03-31,APD,1146429089
2023-03-31,AKAM,1146429089
2023-03-31,ALK,1146429089
2023-03-31,ALB,1146429089
2023-03-31,ARE,1146429089
2023-03-31,ALGN,1146429089
2023-03-31,ALLE,1146429089
2023-03-31,LNT,1146429089
2023-03-31,ALL,1146429089
2023-03-31,GOOGL,1146429089
2023-03-31,GOOG,1146429089
2023-03-31,MO,1146429089
2023-03-31,AMZN,1146429089
2023-03-31,AMCR,1146429089
2023-03-31,AMD,1146429089
2023-03-31,AEE,1146429089
2023-03-31,AAL,1146429089
2023-03-31,AEP,1146429089
2023-03-31,AXP,1146429089
2023-03-31,AIG,1146429089
2023-03-31,AMT,1146429089
2023-03-31,AWK,1146429089
2023-03-31,AMP,1146429089
2023-03-31,ABC,1146429089
2023-03-31,AME,1146429089
2023-03-31,AMGN,1146429089
2023-03-31,APH,1146429089
2023-03-31,ADI,1146429089
2023-03-31,ANSS,1146429089
2023-03-31,AON,1146429089
2023-03-31,APA,1146429089
2023-03-31,AAPL,1146429089
2023-03-31,AMAT,1146429089
2023-03-31,APTV,1146429089
2023-03-31,ACGL,1146429089
2023-03-31,ANET,1146429089
2023-03-31,AJG,1146429089
2023-03-31,AIZ,1146429089
2023-03-31,T,1146429089
2023-03-31,ATO,1146429089
2023-03-31,ADSK,1146429089
2023-03-31,AZO,1146429089
2023-03-31,AVB,1146429089
2023-03-31,AVY,1146429089
2023-03-31,BKR,1146429089
2023-03-31,BALL,1146429089
2023-03-31,BAC,1146429089
2023-03-31,BBWI,1146429089
2023-03-31,BAX,1146429089
2023-03-31,BDX,1146429089
2023-03-31,WRB,1146429089
2023-03-31,BRK-B,1146429089
2023-03-31,BBY,1146429089
2023-03-31,BIO,1146429089
2023-03-31,TECH,1146429089
2023-03-31,BIIB,1146429089
2023-03-31,BLK,1146429089
2023-03-31,BK,1146429089
2023-03-31,BA,1146429089
2023-03-31,BKNG,1146429089
2023-03-31,BWA,1146429089
2023-03-31,BXP,1146429089
2023-03-31,BSX,1146429089
2023-03-31,BMY,1146429089
2023-03-31,AVGO,1146429089
2023-03-31,BR,1146429089
2023-03-31,BRO,1146429089
2023-03-31,BF-B,1146429089
2023-03-31,BG,1146429089
2023-03-31,CHRW,1146429089
2023-03-31,CDNS,1146429089
2023-03-31,CZR,1146429089
2023-03-31,CPT,1146429089
2023-03-31,CPB,1146429089
2023-03-31,COF,1146429089
2023-03-31,CAH,1146429089
2023-03-31,KMX,1146429089
2023-03-31,CCL,1146429089
2023-03-31,CARR,1146429089
2023-03-31,CTLT,1146429089
2023-03-31,CAT,1146429089
2023-03-31,CBOE,1146429089
2023-03-31,CBRE,1146429089
2023-03-31,CDW,1146429089
2023-03-31,CE,1146429089
2023-03-31,CNC,1146429089
2023-03-31,CNP,1146429089
2023-03-31,CDAY,1146429089
2023-03-31,CF,1146429089
2023-03-31,CRL,1146429089
2023-03-31,SCHW,1146429089
2023-03-31,CHTR,1146429089
2023-03-31,CVX,1146429089
2023-03-31,CMG,1146429089
2023-03-31,CB,1146429089
2023-03-31,CHD,1146429089
2023-03-31,CI,1146429089
2023-03-31,CINF,1146429089
2023-03-31,CTAS,1146429089
2023-03-31,CSCO,1146429089
2023-03-31,C,1146429089
2023-03-31,CFG,1146429089
2023-03-31,CLX,1146429089
2023-03-31,CME,1146429089
2023-03-31,CMS,1146429089
2023-03-31,KO,1146429089
2023-03-31,CTSH,1146429089
2023-03-31,CL,1146429089
2023-03-31,CMCSA,1146429089
2023-03-31,CMA,1146429089
2023-03-31,CAG,1146429089
2023-03-31,COP,1146429089
2023-03-31,ED,1146429089
2023-03-31,STZ,1146429089
2023-03-31,CEG,1146429089
2023-03-31,COO,1146429089
2023-03-31,CPRT,1146429089
2023-03-31,GLW,1146429089
2023-03-31,CTVA,1146429089
2023-03-31,CSGP,1146429089
2023-03-31,COST,1146429089
2023-03-31,CTRA,1146429089
2023-03-31,CCI,1146429089
2023-03-31,CSX,1146429089
2023-03-31,CMI,1146429089
2023-03-31,CVS,1146429089
2023-03-31,DHI,1146429089
2023-03-31,DHR,1146429089
2023-03-31,DRI,1146429089
2023-03-31,DVA,1146429089
2023-03-31,DE,1146429089
2023-03-31,DAL,1146429089
2023-03-31,XRAY,1146429089
2023-03-31,DVN,1146429089
2023-03-31,DXCM,1146429089
2023-03-31,FANG,1146429089
2023-03-31,DLR,1146429089
2023-03-31,DFS,1146429089
2023-03-31,DISH,1146429089
2023-03-31,DIS,1146429089
2023-03-31,DG,1146429089
2023-03-31,DLTR,1146429089
2023-03-31,D,1146429089
2023-03-31,DPZ,1146429089
2023-03-31,DOV,1146429089
2023-03-31,DOW,1146429089
2023-03-31,DTE,1146429089
2023-03-31,DUK,1146429089
2023-03-31,DD,1146429089
2023-03-31,DXC,1146429089
2023-03-31,EMN,1146429089
2023-03-31,ETN,1146429089
2023-03-31,EBAY,1146429089
2023-03-31,ECL,1146429089
2023-03-31,EIX,1146429089
2023-03-31,EW,1146429089
2023-03-31,EA,1146429089
2023-03-31,ELV,1146429089
2023-03-31,LLY,1146429089
2023-03-31,EMR,1146429089
2023-03-31,ENPH,1146429089
2023-03-31,ETR,1146429089
2023-03-31,EOG,1146429089
2023-03-31,EPAM,1146429089
2023-03-31,EQT,1146429089
2023-03-31,EFX,1146429089
2023-03-31,EQIX,1146429089
2023-03-31,EQR,1146429089
2023-03-31,ESS,1146429089
2023-03-31,EL,1146429089
2023-03-31,ETSY,1146429089
2023-03-31,RE,1146429089
2023-03-31,EVRG,1146429089
2023-03-31,ES,1146429089
2023-03-31,EXC,1146429089
2023-03-31,EXPE,1146429089
2023-03-31,EXPD,1146429089
2023-03-31,EXR,1146429089
2023-03-31,XOM,1146429089
2023-03-31,FFIV,1146429089
2023-03-31,FDS,1146429089
2023-03-31,FICO,1146429089
2023-03-31,FAST,1146429089
2023-03-31,FRT,1146429089
2023-03-31,FDX,1146429089
2023-03-31,FITB,1146429089
2023-03-31,FRC,1146429089
2023-03-31,FSLR,1146429089
2023-03-31,FE,1146429089
2023-03-31,FIS,1146429089
2023-03-31,FISV,1146429089
2023-03-31,FLT,1146429089
2023-03-31,FMC,1146429089
2023-03-31,F,1146429089
2023-03-31,FTNT,1146429089
2023-03-31,FTV,1146429089
2023-03-31,FOXA,1146429089
2023-03-31,FOX,1146429089
2023-03-31,BEN,1146429089
2023-03-31,FCX,1146429089
2023-03-31,GRMN,1146429089
2023-03-31,IT,1146429089
2023-03-31,GEHC,1146429089
2023-03-31,GEN,1146429089
2023-03-31,GNRC,1146429089
2023-03-31,GD,1146429089
2023-03-31,GE,1146429089
2023-03-31,GIS,1146429089
2023-03-31,GM,1146429089
2023-03-31,GPC,1146429089
2023-03-31,GILD,1146429089
2023-03-31,GL,1146429089
2023-03-31,GPN,1146429089
2023-03-31,GS,1146429089
2023-03-31,HAL,1146429089
2023-03-31,HIG,1146429089
2023-03-31,HAS,1146429089
2023-03-31,HCA,1146429089
2023-03-31,PEAK,1146429089
2023-03-31,HSIC,1146429089
2023-03-31,HSY,1146429089
2023-03-31,HES,1146429089
2023-03-31,HPE,1146429089
2023-03-31,HLT,1146429089
2023-03-31,HOLX,1146429089
2023-03-31,HD,1146429089
2023-03-31,HON,1146429089
2023-03-31,HRL,1146429089
2023-03-31,HST,1146429089
2023-03-31,HWM,1146429089
2023-03-31,HPQ,1146429089
2023-03-31,HUM,1146429089
2023-03-31,HBAN,1146429089
2023-03-31,HII,1146429089
2023-03-31,IBM,1146429089
2023-03-31,IEX,1146429089
2023-03-31,IDXX,1146429089
2023-03-31,ITW,1146429089
2023-03-31,ILMN,1146429089
2023-03-31,INCY,1146429089
2023-03-31,IR,1146429089
2023-03-31,PODD,1146429089
2023-03-31,INTC,1146429089
2023-03-31,ICE,1146429089
2023-03-31,IFF,1146429089
2023-03-31,IP,1146429089
2023-03-31,IPG,1146429089
2023-03-31,INTU,1146429089
2023-03-31,ISRG,1146429089
2023-03-31,IVZ,1146429089
2023-03-31,INVH,1146429089
2023-03-31,IQV,1146429089
2023-03-31,IRM,1146429089
2023-03-31,JBHT,1146429089
2023-03-31,JKHY,1146429089
2023-03-31,J,1146429089
2023-03-31,JNJ,1146429089
2023-03-31,JCI,1146429089
2023-03-31,JPM,1146429089
2023-03-31,JNPR,1146429089
2023-03-31,K,1146429089
2023-03-31,KDP,1146429089
2023-03-31,KEY,1146429089
2023-03-31,KEYS,1146429089
2023-03-31,KMB,1146429089
2023-03-31,KIM,1146429089
2023-03-31,KMI,1146429089
2023-03-31,KLAC,1146429089
2023-03-31,KHC,1146429089
2023-03-31,KR,1146429089
2023-03-31,LHX,1146429089
2023-03-31,LH,1146429089
2023-03-31,LRCX,1146429089
2023-03-31,LW,1146429089
2023-03-31,LVS,1146429089
2023-03-31,LDOS,1146429089
2023-03-31,LEN,1146429089
2023-03-31,LNC,1146429089
2023-03-31,LIN,1146429089
2023-03-31,LYV,1146429089
2023-03-31,LKQ,1146429089
2023-03-31,LMT,1146429089
2023-03-31,L,1146429089
2023-03-31,LOW,1146429089
2023-03-31,LYB,1146429089
2023-03-31,MTB,1146429089
2023-03-31,MRO,1146429089
2023-03-31,MPC,1146429089
2023-03-31,MKTX,1146429089
2023-03-31,MAR,1146429089
2023-03-31,MMC,1146429089
2023-03-31,MLM,1146429089
2023-03-31,MAS,1146429089
2023-03-31,MA,1146429089
2023-03-31,MTCH,1146429089
2023-03-31,MKC,1146429089
2023-03-31,MCD,1146429089
2023-03-31,MCK,1146429089
2023-03-31,MDT,1146429089
2023-03-31,MRK,1146429089
2023-03-31,META,1146429089
2023-03-31,MET,1146429089
2023-03-31,MTD,1146429089
2023-03-31,MGM,1146429089
2023-03-31,MCHP,1146429089
2023-03-31,MU,1146429089
2023-03-31,MSFT,1146429089
2023-03-31,MAA,1146429089
2023-03-31,MRNA,1146429089
2023-03-31,MHK,1146429089
2023-03-31,MOH,1146429089
2023-03-31,TAP,1146429089
2023-03-31,MDLZ,1146429089
2023-03-31,MPWR,1146429089
2023-03-31,MNST,1146429089
2023-03-31,MCO,1146429089
2023-03-31,MS,1146429089
2023-03-31,MOS,1146429089
2023-03-31,MSI,1146429089
2023-03-31,MSCI,1146429089
2023-03-31,NDAQ,1146429089
2023-03-31,NTAP,1146429089
2023-03-31,NFLX,1146429089
2023-03-31,NWL,1146429089
2023-03-31,NEM,1146429089
2023-03-31,NWSA,1146429089
2023-03-31,NWS,1146429089
2023-03-31,NEE,1146429089
2023-03-31,NKE,1146429089
2023-03-31,NI,1146429089
2023-03-31,NDSN,1146429089
2023-03-31,NSC,1146429089
2023-03-31,NTRS,1146429089
2023-03-31,NOC,1146429089
2023-03-31,NCLH,1146429089
2023-03-31,NRG,1146429089
2023-03-31,NUE,1146429089
2023-03-31,NVDA,1146429089
2023-03-31,NVR,1146429089
2023-03-31,NXPI,1146429089
2023-03-31,ORLY,1146429089
2023-03-31,OXY,1146429089
2023-03-31,ODFL,1146429089
2023-03-31,OMC,1146429089
2023-03-31,ON,1146429089
2023-03-31,OKE,1146429089
2023-03-31,ORCL,1146429089
2023-03-31,OGN,1146429089
2023-03-31,OTIS,1146429089
2023-03-31,PCAR,1146429089
2023-03-31,PKG,1146429089
2023-03-31,PARA,1146429089
2023-03-31,PH,1146429089
2023-03-31,PAYX,1146429089
2023-03-31,PAYC,1146429089
2023-03-31,PYPL,1146429089
2023-03-31,PNR,1146429089
2023-03-31,PEP,1146429089
2023-03-31,PKI,1146429089
2023-03-31,PFE,1146429089
2023-03-31,PCG,1146429089
2023-03-31,PM,1146429089
2023-03-31,PSX,1146429089
2023-03-31,PNW,1146429089
2023-03-31,PXD,1146429089
2023-03-31,PNC,1146429089
2023-03-31,POOL,1146429089
2023-03-31,PPG,1146429089
2023-03-31,PPL,1146429089
2023-03-31,PFG,1146429089
2023-03-31,PG,1146429089
2023-03-31,PGR,1146429089
2023-03-31,PLD,1146429089
2023-03-31,PRU,1146429089
2023-03-31,PEG,1146429089
2023-03-31,PTC,1146429089
2023-03-31,PSA,1146429089
2023-03-31,PHM,1146429089
2023-03-31,QRVO,1146429089
2023-03-31,PWR,1146429089
2023-03-31,QCOM,1146429089
2023-03-31,DGX,1146429089
2023-03-31,RL,1146429089
2023-03-31,RJF,1146429089
2023-03-31,RTX,1146429089
2023-03-31,O,1146429089
2023-03-31,REG,1146429089
2023-03-31,REGN,1146429089
2023-03-31,RF,1146429089
2023-03-31,RSG,1146429089
2023-03-31,RMD,1146429089
2023-03-31,RHI,1146429089
2023-03-31,ROK,1146429089
2023-03-31,ROL,1146429089
2023-03-31,ROP,1146429089
2023-03-31,ROST,1146429089
2023-03-31,RCL,1146429089
2023-03-31,SPGI,1146429089
2023-03-31,CRM,1146429089
2023-03-31,SBAC,1146429089
2023-03-31,SLB,1146429089
2023-03-31,STX,1146429089
2023-03-31,SEE,1146429089
2023-03-31,SRE,1146429089
2023-03-31,NOW,1146429089
2023-03-31,SHW,1146429089
2023-03-31,SPG,1146429089
2023-03-31,SWKS,1146429089
2023-03-31,SJM,1146429089
2023-03-31,SNA,1146429089
2023-03-31,SEDG,1146429089
2023-03-31,SO,1146429089
2023-03-31,LUV,1146429089
2023-03-31,SWK,1146429089
2023-03-31,SBUX,1146429089
2023-03-31,STT,1146429089
2023-03-31,STLD,1146429089
2023-03-31,STE,1146429089
2023-03-31,SYK,1146429089
2023-03-31,SYF,1146429089
2023-03-31,SNPS,1146429089
2023-03-31,SYY,1146429089
2023-03-31,TMUS,1146429089
2023-03-31,TROW,1146429089
2023-03-31,TTWO,1146429089
2023-03-31,TPR,1146429089
2023-03-31,TRGP,1146429089
2023-03-31,TGT,1146429089
2023-03-31,TEL,1146429089
2023-03-31,TDY,1146429089
2023-03-31,TFX,1146429089
2023-03-31,TER,1146429089
2023-03-31,TSLA,1146429089
2023-03-31,TXN,1146429089
2023-03-31,TXT,1146429089
2023-03-31,TMO,1146429089
2023-03-31,TJX,1146429089
2023-03-31,TSCO,1146429089
2023-03-31,TT,1146429089
2023-03-31,TDG,1146429089
2023-03-31,TRV,1146429089
2023-03-31,TRMB,1146429089
2023-03-31,TFC,1146429089
2023-03-31,TYL,1146429089
2023-03-31,TSN,1146429089
2023-03-31,USB,1146429089
2023-03-31,UDR,1146429089
2023-03-31,ULTA,1146429089
2023-03-31,UNP,1146429089
